 id |                      package_name                      
 66628 | org.codehaus.mojo.build-helper-maven-plugin
 66646 | com.io7m.xom.xom
 66657 | io.dataapps.chlorine.chlorine-finder
 66663 | org.apache.kafka.kafka_${scala.major.minor.version}
 66667 | org.scalatest.scalatest_${scala.major.minor.version}
 66678 | com.ibm.websphere.uow
 66710 | org.wikbook.wikbook.codesource
 66714 | org.cojen.cojen
(25 rows)

  id   |                            package_name                            
-------+--------------------------------------------------------------------
 66742 | org.apache.qpid.qpid-bdbstore-jmx
 66744 | org.apache.qpid.qpid-broker-plugins-management-jmx
 66745 | org.apache.qpid.qpid-bdbstore
 66764 | com.netflix.iep-shadow.iepshadow-rxnetty-contexts
 66790 | org.restcomm.restcomm-connect.extension.api
 66824 | org.jboss.spec.javax.security.jacc.jboss-jacc-api_1.4_spec
 66831 | org.scalikejdbc.scalikejdbc-core_2.10
 66886 | org.jboss.forge.furnace.furnace-manager-resolver-maven
 66993 | com.jolbox.bonecp-spring
 67033 | ${project.groupId}.truevfs-access
 67168 | org.ebaysf.web.cors-filter
 67184 | com.thinkaurelius.thrift.thrift-server
 67188 | org.apache.cassandra.cassandra-thrift
 67194 | net.openhft.chronicle-wire
 67195 | net.openhft.chronicle-bytes
 67196 | net.openhft.chronicle-threads
 67250 | net.sourceforge.owlapi.owlapi-distribution
 67353 | com.github.fommil.netlib.all
 67355 | org.apache.jackrabbit.oak-mk
 67433 | org.apache.maven.shared.maven-osgi
 67441 | org.wso2.carbon.identity.org.wso2.carbon.identity.oauth2.grant.jwt
 67558 | org.jboss.osgi.metadata.jbosgi-metadata
 67598 | org.kie.server.kie-server-services-common
 67609 | com.netflix.metacat.metacat-thrift
 67611 | com.netflix.metacat.metacat-converters
(25 rows)

  id   |                           package_name                           
-------+------------------------------------------------------------------
 67626 | com.mysema.rdf.rdfbean-sesame2
 67685 | org.wso2.carbon.automation.org.wso2.carbon.automation.engine
 67688 | org.wso2.carbon.automation.org.wso2.carbon.automation.extensions
 67852 | com.google.gwt.gwt-elemental
 67857 | io.github.gwtplus.gin.gin
 67865 | org.apache.maven.maven-toolchain
 67868 | org.apache.maven.plugins.maven-compiler-plugin
 67869 | org.codehaus.plexus.plexus-compiler-javac
 67905 | com.typesafe.akka.akka-stream-testkit_2.12
 67946 | org.sonatype.sisu.sisu-maven-bridge
 67980 | org.molgenis.molgenis-data-excel
 68030 | org.picketbox.jbosssx-client
 68033 | org.jboss.arquillian.testenricher.arquillian-testenricher-ejb
 68057 | com.thimbleware.jmemcached.jmemcached-core
 68073 | net.arnx.jsonic
 68185 | org.xwiki.commons.xwiki-commons-filter-api
 68215 | io.circe.circe-optics_2.11
 68240 | org.apache.camel.camel-xmljson
 68397 | io.netty.netty-transport-udt
 68468 | freemarker.freemarker
 68500 | ${project.groupId}.waffle-jna
 68501 | ${project.groupId}.waffle-tests
 68508 | com.vladsch.flexmark.flexmark-ext-typographic
 68537 | org.jline.jline-terminal-jna
 68560 | jp.co.bizreach.play-zipkin-tracing-akka_2.12
(25 rows)

  id   |                 package_name                 
-------+----------------------------------------------
 68562 | jp.co.bizreach.play-zipkin-tracing-core_2.12
 68564 | org.apache.cxf.cxf-tools-validator
 68618 | io.kamon.kamon-core_2.12
 68619 | io.prometheus.simpleclient
 68620 | io.prometheus.simpleclient_common
 68642 | net.java.quickcheck.quickcheck
 68672 | io.engineblock.at-basics
 68756 | io.github.classgraph.classgraph
 68772 | com.twitter.finagle-http_2.11
 68833 | geronimo-spec.geronimo-spec-ejb
 68898 | org.apache.axis.axis
 68906 | com.spotify.apollo-core
 68907 | com.spotify.apollo-api-impl
 68908 | com.spotify.apollo-environment
 68909 | com.spotify.apollo-okhttp-client
 68910 | com.spotify.apollo-metrics
 68929 | pl.allegro.tech.hermes.hermes-common
 69012 | com.univocity.univocity-parsers
 69085 | com.abiquo.api-model-transport
 69091 | io.cloudsoft.jclouds.driver.jclouds-slf4j
 69100 | io.codearte.jfairy.jfairy
 69210 | io.socket.socket.io-client
 69254 | org.immutables.serial
 69331 | com.liferay.com.liferay.rss.util
 69510 | org.imixs.workflow.imixs-workflow-core
(25 rows)

  id   |                        package_name                        
-------+------------------------------------------------------------
 69603 | kaptcha.wso2.kaptcha
 69620 | org.apache.cxf.cxf-rt-transports-http-hc
 69624 | org.apache.cxf.cxf-rt-rs-security-cors
 69676 | org.statefulj.framework.statefulj-framework-core
 69715 | org.wso2.orbit.org.yaml.snakeyaml
 69795 | com.codahale.metrics.metrics-jetty9
 69823 | com.twitter.parquet-hadoop-bundle
 69835 | org.apache.avro.avro-mapred
 69877 | org.apache.activemq.activemq-mqtt
 69879 | io.fabric8.gateway-core
 69905 | org.wildfly.arquillian.wildfly-arquillian-protocol-jmx
 69906 | org.wildfly.arquillian.wildfly-arquillian-common
 69908 | org.wildfly.arquillian.wildfly-arquillian-testenricher-msc
 69996 | io.jsonwebtoken.jjwt-impl
 69997 | io.jsonwebtoken.jjwt-jackson
 70090 | org.xwiki.rendering.xwiki-rendering-syntax-xdomxmlcurrent
 70174 | com.lihaoyi.ammonite_2.12.3
 70229 | com.linkedin.pegasus.generator
 70246 | com.yahoo.vespa.fsa
 70267 | org.wildfly.swarm.cdi-config
 70269 | org.wildfly.swarm.bean-validation
 70274 | org.wildfly.wildfly-weld
 70285 | com.yammer.tenacity.tenacity-core
 70310 | org.codehaus.redback.plexus-spring
 70375 | org.apache.yoko.yoko-spec-corba
(25 rows)

  id   |                     package_name                      
-------+-------------------------------------------------------
 70397 | com.outworkers.phantom-connectors_2.11
 70409 | com.outworkers.util-samplers_2.11
 70503 | org.eobjects.datacleaner.DataCleaner-monitor-api
 70504 | org.eobjects.datacleaner.DataCleaner-monitor-services
 70745 | org.jbpm.jbpm-test-util
 70756 | ${project.groupId}.proctor-store
 70757 | com.indeed.util-varexport
 70811 | com.gu.identity.identity-model_2.11
 70814 | com.gu.management-logback_2.11
 70838 | com.galenframework.galen-core
 70861 | org.apache.wss4j.wss4j-policy
 70885 | com.networknt.info
 70889 | com.networknt.consul
 70890 | com.networknt.zookeeper
 70891 | com.networknt.balance
 70892 | com.networknt.cluster
 70901 | org.powermock.powermock-reflect
 71012 | io.protostuff.protostuff-core
 71060 | org.simpleflatmapper.sfm-tuples
 71062 | com.boundary.fasttuple-core
 71093 | org.wvlet.airframe.airframe-codec_2.13.0-M3
 71095 | org.wvlet.airframe.airframe-log_2.13.0-M3
 71096 | org.wvlet.airframe.airframe-surface_2.13.0-M3
 71097 | org.wvlet.airframe.airframe-spec_2.13.0-M3
 71099 | org.scalacheck.scalacheck_2.13.0-M3
(25 rows)

  id   |                    package_name                    
-------+----------------------------------------------------
 71204 | org.uberfire.uberfire-metadata-commons-io
 71225 | org.sonatype.nexus.base-configuration
 71240 | org.apache.httpcomponents.httpclient-android
 71251 | org.jetbrains.kotlin.kotlin-daemon-client
 71345 | com.sinsz.c.bxfs-core
 71373 | org.b3log.latke-core
 71403 | org.eclipse.che.core.che-core-api-ssh-shared
 71405 | org.eclipse.che.core.che-core-api-core
 71406 | org.eclipse.che.core.che-core-api-dto
 71407 | org.eclipse.che.core.che-core-commons-annotations
 71458 | com.github.cukedoctor.cukedoctor-converter
 71607 | com.soywiz.korio
 71608 | com.soywiz.korim
 71672 | org.springframework.boot.spring-boot-gradle-plugin
 71765 | ${project.groupId}.rdf4j-http-client
 71851 | co.cask.http.netty-http
 71869 | com.sun.grizzly.grizzly-compat
 71946 | plexus.plexus
 72104 | io.circe.circe-core_2.10
 72110 | com.chuusai.shapeless_2.10
 72184 | org.scala-sbt.sbt
 72250 | org.apache.maven.shared.maven-artifact-transfer
 72300 | org.apache.wicket.wicket-native-websocket-core
 72367 | com.lihaoyi.fastparse_sjs0.6_2.11
 72384 | ${project.groupId}.programming-api
(25 rows)

  id   |                                                       package_name                                                       
-------+--------------------------------------------------------------------------------------------------------------------------
 72466 | org.apache.oltu.oauth2.org.apache.oltu.oauth2.client
 72480 | org.ajoberstar.gradle-git
 72507 | org.datanucleus.datanucleus-thirdparty
 72509 | oracle.ojdbc14_g
 72510 | oracle.sdoapi
 72511 | oracle.sdoutl
 72512 | jts.jts
 72513 | jts.jtsio
 72515 | postgis.postgis-jdbc
 72516 | postgis.postgis-jdbc-jts
 72538 | io.atlasmap.atlas-java-test-model
 72575 | org.glassfish.cluster.cluster-ssh
 72589 | org.apache.camel.camel-atom
 72665 | org.scala-tools.testing.specs_${scala.version}
 72666 | org.scala-tools.testing.scalacheck_${scala.version}
 72811 | org.wso2.carbon.identity.datapublisher.authentication.org.wso2.carbon.identity.data.publisher.application.authentication
 72821 | org.glassfish.grizzly.grizzly-comet
 72842 | org.carrot2.morfologik-polish
 72843 | org.carrot2.morfologik-stemming
 72866 | org.wso2.carbon.metrics.org.wso2.carbon.metrics.manager
 72921 | io.fabric8.ipaas.apps.fabric8mq
 72961 | io.advantageous.qbit.qbit-core
 72969 | io.advantageous.boon.boon-json
 72971 | io.advantageous.boon.boon-reflekt
 72994 | com.devskiller.friendly-id.friendly-id-spring-boot
(25 rows)

  id   |                                 package_name                                 
-------+------------------------------------------------------------------------------
 73120 | com.lihaoyi.ammonite_2.12.2
 73161 | io.zipkin.zipkin2.zipkin-storage-elasticsearch
 73219 | edu.internet2.middleware.grouper.grouperClient
 73236 | com.sun.jersey.contribs.jersey-spring
 73291 | org.jboss.resteasy.resteasy-validator-provider-11
 73301 | com.sun.el.el-ri
 73317 | it.tidalwave.northernwind.it-tidalwave-northernwind-core-filesystem-basic
 73318 | it.tidalwave.northernwind.it-tidalwave-northernwind-core-marshalling-default
 73324 | com.applitools.eyes-connectivity-java3-jersey2x
 73458 | org.apache.ant.ant-testutil
 73509 | org.glassfish.jersey.containers.jersey-container-grizzly2-servlet
 73558 | org.sonatype.nexus.plugins.nexus-restlet1x-model
 73847 | org.uberfire.uberfire-commons-editor-backend
 73921 | org.scala-sbt.protocol_2.12
 73938 | com.eed3si9n.sjson-new-core_2.12
 73966 | de.otto.edison.edison-mongo
 74036 | ca.carleton.gcrc.nunaliit2-jdbc
 74037 | ca.carleton.gcrc.nunaliit2-auth-common
 74038 | ca.carleton.gcrc.nunaliit2-json
 74048 | org.vertexium.vertexium-elasticsearch5
 74051 | info.hupel.libisabelle_2.11
 74052 | info.hupel.pide-interface_2.11
 74117 | io.opentracing.contrib.opentracing-concurrent
 74142 | com.thoughtworks.enableIf.enableif_2.11
 74143 | com.thoughtworks.sde.core_sjs0.6_2.11
(25 rows)

  id   |                                package_name                                
-------+----------------------------------------------------------------------------
 74150 | org.rhq.rhq-jmx-plugin
 74257 | com.hubspot.SingularityBase
 74271 | ru.circumflex.circumflex-core
 74282 | org.wso2.carbon.analytics-common.org.wso2.carbon.databridge.commons.thrift
 74287 | org.wso2.carbon.analytics-common.org.wso2.carbon.databridge.core
 74302 | ${junit.group.id}.junit
 74332 | org.metawidget.modules.metawidget-all
 74392 | org.jasig.portal.uPortal-security-services
 74435 | org.camunda.bpm.dmn.camunda-engine-feel-juel
 74439 | org.camunda.bpm.dmn.camunda-engine-feel-api
 74511 | org.tpolecat.doobie-core_2.12
 74541 | org.kantega.jexmec.jexmec-api
 74584 | org.jetbrains.kotlin.kotlin-test-annotations-common
 74650 | com.saucelabs.sauce_testng
 74658 | com.rabidgremlin.mutters-core
 74818 | com.fluxtion.extension.fluxtion-streaming-api
 74863 | org.tpolecat.atto-core_2.12
 75001 | org.glassfish.common.amx-j2ee
 75003 | org.glassfish.javax.management.j2ee
 75008 | com.github.tminglei.slick-pg_core_2.12
 75010 | com.typesafe.slick.slick_2.12
 75033 | io.monix.monix-eval_sjs0.6_2.11
 75087 | org.apache.deltaspike.modules.deltaspike-test-control-module-impl
 75121 | com.tinkerpop.rexster.rexster-protocol
 75203 | org.scalaz.scalaz-core_sjs0.6_2.11
(25 rows)

  id   |                        package_name                        
-------+------------------------------------------------------------
 75229 | ${project.groupId}.gwt-bean-validators-restygwt-jaxrs
 75230 | ${project.groupId}.gwt-mt-widgets
 75263 | com.flipkart.zjsonpatch.zjsonpatch
 75405 | org.elasticsearch.plugin.lang-mustache-client
 75407 | org.elasticsearch.plugin.aggs-matrix-stats-client
 75431 | com.atlassian.asap.asap-test-common
 75458 | org.apache.james.protocols.protocols-api
 75459 | org.apache.james.protocols.protocols-smtp
 75460 | org.apache.james.protocols.protocols-netty
 75464 | ${javax.mail.groupId}.${javax.mail.artifactId}
 75465 | ${javax.activation.groupId}.${javax.activation.artifactId}
 75549 | plexus.plexus-container-default
 75550 | plexus.plexus-utils
 75555 | org.apache.maven.scm.maven-scm-test
 75574 | com.twitter.util-test_2.11
 75724 | org.grails.grails-datastore-gorm-tck
 75728 | org.grails.grails-datastore-gorm-test
 75906 | org.powerscala.powerscala-io_2.11
 75935 | it.tidalwave.thesefoolishthings.it-tidalwave-util-test
 76021 | com.avsystem.commons.commons-core_2.11
 76043 | ${project.groupId}.sakai-portal-api
 76063 | org.factcast.factcast-client-cache
 76094 | org.jboss.deployers.jboss-deployers-vfs-spi
 76098 | org.jboss.deployers.jboss-deployers-spi
 76099 | org.jboss.cl.jboss-classloading
(25 rows)

  id   |                      package_name                       
-------+---------------------------------------------------------
 76140 | com.googlecode.jannocessor.jannocessor-common
 76193 | com.alipay.sofa.tracer-core
 76253 | org.glassfish.jersey.media.jersey-media-jaxb
 76313 | net.nemerosa.ontrack.ontrack-repository-support
 76323 | org.eclipse.jetty.orbit.javax.security.auth.message
 76353 | org.sonatype.nexus.nexus-transaction
 76356 | org.apache.wss4j.wss4j-ws-security-policy-stax
 76357 | org.apache.wss4j.wss4j-ws-security-stax
 76399 | org.apache.camel.camel-flatpack
 76433 | de.sciss.span_2.11
 76434 | de.sciss.lucre-confluent_2.11
 76436 | de.sciss.scalacollider-if_2.11
 76438 | de.sciss.equal_2.11
 76442 | de.sciss.scalacolliderswing-plotting_2.11
 76475 | org.jbpm.jbpm-executor-cdi
 76508 | org.jodd.jodd-upload
 76609 | com.ubirch.util.response-util_2.11
 76630 | javax.faces.javax.faces-api
 76675 | org.apache.tuscany.sca.tuscany-interface
 76687 | javax.jws.jsr181-api
 76689 | org.jboss.jbossas.jboss-as-system
 76690 | org.jboss.jbossas.jboss-as-system-jmx
 76699 | org.jboss.metadata.jboss-metadata
 76762 | org.apereo.cas.cas-server-support-json-service-registry
 76812 | com.google.auto.value.auto-value-annotations
(25 rows)

  id   |                    package_name                    
-------+----------------------------------------------------
 76921 | net.java.dev.jets3t.jets3t
 76933 | org.apache.hadoop.hadoop-distcp
 76938 | com.gitlab.cdc-java.util.cdc-util-core
 76949 | net.liftweb.lift-testkit_2.11
 76988 | org.trellisldp.trellis-spi
 76989 | org.apache.commons.commons-rdf-api
 76994 | org.trellisldp.trellis-vocabulary
 76997 | org.apache.commons.commons-rdf-simple
 77012 | io.cloudsoft.jclouds.driver.jclouds-jsch
 77016 | com.liferay.com.liferay.gradle.plugins.go
 77111 | io.norberg.auto-matter-jackson
 77214 | org.rapidoid.rapidoid-sql
 77223 | io.zipkin.zipkin-anormdb
 77262 | com.github.mpilquist.simulacrum_sjs0.6_2.12
 77266 | im.actor.server.actor-codecs
 77317 | org.jboss.aerogear.unifiedpush.unifiedpush-service
 77391 | io.fabric8.gitective-core
 77417 | org.wartremover.wartremover-contrib_2.11
 77439 | org.elasticsearch.plugin.delete-by-query
 77461 | com.netflix.nebula.nebula-gradle-interop
 77464 | org.jtwig.jtwig-core
 77531 | org.apache.maven.doxia.doxia-module-xdoc
 77709 | org.rhq.rhq-database-plugin
 77815 | ru.curs.celesta-core
 77962 | com.storm-enroute.scalameter_2.10
(25 rows)

  id   |                             package_name                             
-------+----------------------------------------------------------------------
 78003 | org.codehaus.fabric3.fabric3-monitor
 78012 | ${servlet.groupId}.${servlet.artifactId}
 78057 | org.wicketstuff.fixed-feedback-panel
 78064 | io.youi.youi-communication_sjs0.6_2.12
 78101 | org.junit.contrib.junit-theories
 78113 | org.apache.kylin.kylin-core-cube
 78118 | org.apache.kylin.kylin-core-common
 78188 | ch.sourcepond.io.fileobserver-spi
 78202 | com.github.pshirshov.izumi.legacy.akka-http_2.12
 78203 | com.github.pshirshov.izumi.legacy.failures_2.12
 78228 | com.theoryinpractise.halbuilder-standard
 78231 | com.googlecode.xmemcached.xmemcached
 78244 | com.whisk.docker-testkit-impl-spotify_2.11
 78296 | com.squareup.otto
 78312 | ${project.groupId}.apiman-gateway-api-rest
 78415 | org.codehaus.mojo.exec-maven-plugin
 78417 | org.apache.camel.camel-guice
 78421 | org.glassfish.hk2.hk2-testng
 78428 | org.uncommons.reportng
 78450 | org.duracloud.common-json
 78907 | org.springframework.cloud.spring-cloud-starter-netflix-eureka-client
 78927 | com.thoughtworks.deeplearning.poly_2.11
 79067 | org.mule.modules.mule-module-cxf
 79081 | org.mule.modules.mule-module-spring-security
 79082 | org.mule.transports.mule-transport-http
(25 rows)

  id   |                  package_name                   
-------+-------------------------------------------------
 79099 | org.mule.transports.mule-transport-servlet
 79100 | org.mule.transports.mule-transport-jetty
 79109 | org.mule.transports.mule-transport-jms
 79298 | io.mockk.mockk
 79467 | org.wildfly.wildfly-clustering-infinispan
 79495 | io.staticcdn.sdk.staticcdn-sdk-client
 79601 | com.yahoo.vespa.jaxrs_utils
 79850 | org.apache.sling.org.apache.sling.jcr.api
 79964 | com.badlogicgames.gdx.gdx-box2d
 79965 | com.badlogicgames.gdx.gdx-box2d-platform
 80098 | org.picketbox.jbosssx
 80113 | pl.allegro.tech.hermes.hermes-metrics
 80166 | org.tinygroup.org.tinygroup.templateengine
 80189 | com.sap.cloud.s4hana.cloudplatform.connectivity
 80191 | com.sap.cloud.s4hana.core
 80192 | com.sap.cloud.s4hana.connectivity
 80193 | com.sap.cloud.s4hana.fluent-result
 80194 | com.sap.cloud.s4hana.quality.common
 80208 | com.sap.conn.jco.sapjco3
 80323 | org.janusgraph.janusgraph-es
 80339 | net.streamok.streamok-fiber-node
 80359 | org.apache.camel.camel-mail
 80393 | org.neo4j.neo4j-import-tool
 80621 | com.github.nscala-time.nscala-time_2.9.3
 80626 | ${project.groupId}.blaze-ee-utils
(25 rows)

  id   |                       package_name                        
-------+-----------------------------------------------------------
 80649 | commons-collections.wso2.commons-collections
 80730 | ec.gob.senescyt.sniese-commons
 80830 | org.ow2.asm.asm-analysis
 80839 | com.notnoop.apns.apns
 80846 | org.keycloak.keycloak-servlet-adapter-spi
 80863 | org.tinygroup.org.tinygroup.weixin
 80934 | org.robovm.robovm-objc
 80935 | org.robovm.robovm-rt
 80944 | com.jcabi.jcabi-jdbc
 81009 | org.meanbean.meanbean
 81040 | com.bbossgroups.bboss-soa
 81105 | com.buschmais.jqassistant.core.shared
 81106 | com.buschmais.jqassistant.plugin.common
 81107 | com.buschmais.jqassistant.plugin.xml
 81108 | com.buschmais.jqassistant.plugin.java
 81109 | com.buschmais.jqassistant.core.scanner
 81110 | com.buschmais.jqassistant.core.report
 81111 | com.buschmais.jqassistant.core.plugin
 81113 | com.buschmais.jqassistant.core.store
 81114 | com.buschmais.jqassistant.core.analysis
 81155 | org.switchyard.components.switchyard-component-camel-test
 81201 | ${project.groupId}.jaxx-runtime-swing-session
 81239 | org.imixs.workflow.imixs-workflow-engine
 81305 | org.jboss.resteasy.resteasy-netty4
 81327 | org.jooby.jooby-spec
(25 rows)

  id   |                           package_name                           
-------+------------------------------------------------------------------
 81372 | com.joliciel.talismane.talismane-core
 81373 | com.joliciel.talismane.talismane-machine-learning
 81434 | org.swisspush.gateleen.gateleen-security
 81436 | org.swisspush.gateleen.gateleen-testhelper
 81454 | org.jboss.weld.module.weld-jsf
 81455 | org.jboss.weld.module.weld-web
 81460 | io.atomix.atomix-event
 81461 | io.atomix.atomix-time
 81509 | com.foursquare.spindle-runtime_2.9.2
 81546 | org.commonjava.atservice.atservice-processor
 81548 | org.swisspush.gateleen.gateleen-packing
 81554 | com.stormpath.sdk.stormpath-sdk-servlet
 81581 | io.jdev.miniprofiler.miniprofiler-core
 81705 | org.restcomm.commons.restcomm-statistics
 81959 | io.fabric8.gateway-apiman
 81970 | org.apache.deltaspike.modules.deltaspike-test-control-module-api
 82498 | io.protostuff.protostuff-runtime
 82505 | org.kie.workbench.stunner.kie-wb-common-stunner-shapes-api
 82579 | com.hannesdorfmann.mosby3.mvp-common
 82594 | org.apache.jclouds.api.swift
 82620 | com.vaadin.flow-server
 82875 | net.bull.javamelody.javamelody-core
 82917 | net.named-data.jndn
 82971 | com.intel.jndn.mock.jndn-mock
 82978 | org.tpolecat.doobie-postgres_2.12
(25 rows)

  id   |                            package_name                            
-------+--------------------------------------------------------------------
 82985 | net.postgis.postgis-jdbc
 83005 | ${project.groupId}.izpack-tools
 83210 |         org.tinygroup      .        springutil      
 83211 |         org.tinygroup      .        tinytestutil      
 83214 |         org.tinygroup      .        fileresolver      
 83224 | org.apereo.cas.cas-server-support-ldap-core
 83307 | org.ldaptive.ldaptive-beans
 83310 | org.ldaptive.ldaptive-apache
 83460 | com.ubirch.user.model-db-tools_2.11
 83475 | org.opencypher.util-9.0
 83551 | com.lihaoyi.ammonite-compiler_2.10.4
 83626 | org.sonatype.nexus.nexus-capability
 83678 | org.restcomm.slee.resource.smpp.smpp-server-ra-ratype
 83695 | org.wso2.carbon.mediation.org.wso2.carbon.mediation.dependency.mgt
 83738 | org.eclipse.persistence.org.eclipse.persistence.oracle
 83759 | com.avsystem.commons.commons-macros_2.12
 83812 | org.apache.cxf.cxf-rt-wsdl
 83859 | fr.iscpif.gridscale.oar_2.10
 83903 | org.fusesource.sigar
 83911 | ${project.groupId}.cloudslang-entities
 83912 | ${project.groupId}.cloudslang-compiler
 83913 | ${project.groupId}.cloudslang-runtime
 83918 | ${score.group}.score-api
 84034 | org.rapidoid.rapidoid-beany
 84103 | org.jetbrains.kotlin.kotlin-android-extensions
(25 rows)

  id   |                     package_name                      
-------+-------------------------------------------------------
 84109 | com.peterphi.std.stdlib
 84202 | com.networknt.rpc-security
 84210 | com.networknt.json-schema-validator
 84339 | com.ning.billing.killbill-internal-api
 84354 | org.eclipse.hono.hono-client
 84397 | org.eclipse.hono.hono-legal
 84565 | com.jsuereth.scala-arm_2.10
 84702 | com.saucelabs.sauce_junit
 84703 | com.epam.jdi.jdi-uitest-core
 84712 | org.pcollections.pcollections
 84813 | org.eclipse.jetty.http2.http2-http-client-transport
 84827 | org.opendaylight.controller.model.model-inventory
 84828 | org.opendaylight.openflowjava.openflowjava-util
 84829 | org.opendaylight.openflowplugin.openflowplugin-common
 84884 | org.osgi.osgi.annotation
 85056 | org.antlr.gunit
 85070 | net.java.dev.glazedlists.glazedlists_java15
 85094 | org.vertexium.vertexium-sql
 85197 | io.syndesis.extension.extension-api
 85282 | com.ning.billing.commons.killbill-clock
 85330 | com.github.rholder.guava-retrying
 85336 | com.github.vmg.protogen.protogen-annotations
 85351 | com.codahale.metrics.metrics-healthchecks
 85373 | io.kamon.sigar-loader
 85375 | io.kamon.kamon-testkit_2.12
(25 rows)

  id   |                   package_name                    
-------+---------------------------------------------------
 85448 | org.apache.tamaya.tamaya-api
 85457 | com.aspectran.aspectran-shell-jline
 85458 | com.aspectran.aspectran-with-jetty
 85460 | org.hidetake.groovy-ssh
 85465 | org.apache.tamaya.tamaya-core
 85470 | org.trellisldp.trellis-event-serialization
 85505 | de.huxhorn.sulky.de.huxhorn.sulky.3rdparty.jlayer
 85527 | org.typelevel.scalaz-specs2_2.10
 85601 | org.wikibrainapi.wikibrain-sr
 85702 | org.efaps.efaps-kernel
 85704 | ecs.ecs
 85726 | co.paralleluniverse.quasar-actors
 85888 | com.ubirch.user.test-tools_2.11
 85890 | com.ubirch.user.config_2.11
 85895 | com.ubirch.util.mongo-utils_2.11
 85896 | com.ubirch.util.mongo-test-utils_2.11
 85905 | com.kloudtek.ktutils.ktutils-core
 85906 | com.kloudtek.ktutils.ktutils-io
 85945 | ai.h2o.h2o-web
 86011 | de.greenrobot.java-common
 86012 | com.elega9t.number-to-words
 86032 | ai.h2o.h2o-avro-parser
 86052 | ${project.groupId}.rice-kim-api
 86119 | com.atomikos.transactions-hibernate3
 86131 | org.apache.geronimo.specs.geronimo-jcdi_1.1_spec
(25 rows)

  id   |                       package_name                        
-------+-----------------------------------------------------------
 86176 | com.payneteasy.superfly.superfly-client
 86209 | io.youi.youi-server-undertow_2.11
 86241 | ai.h2o.sparkling-water-repl_2.11
 86375 | ${project.groupId}.sesame-rio-datatypes
 86376 | ${project.groupId}.sesame-rio-languages
 86392 | org.jdbi.jdbi3-core
 86431 | jalopy.jalopy
 86452 | org.typelevel.cats-macros_sjs0.6_2.11
 86457 | com.github.mpilquist.simulacrum_sjs0.6_2.11
 86462 | fish.payara.extras.payara-embedded-all
 86529 | org.realityforge.jndikit.jndikit
 86535 | org.powermock.powermock-module-testng-agent
 86537 | org.powermock.powermock-api-mockito-common
 86540 | org.powermock.powermock-module-javaagent
 86710 | com.tascape.qa.testharness
 86715 | de.sciss.weblaf-ui
 86771 | com.google.endpoints.endpoints-management-config
 86834 | ${project.groupId}.cloudslang-all
 86851 | com.savoirtech.hecate.hecate-test
 86878 | com.expedia.www.haystack-client-core
 86879 | com.expedia.www.haystack-client-micrometer
 86901 | org.scaldi.scaldi_2.10
 86938 | org.xwiki.rendering.xwiki-rendering-syntax-html5
 86939 | org.xwiki.rendering.xwiki-rendering-syntax-annotatedxhtml
 87023 | net.officefloor.core.officecompiler
(25 rows)

  id   |                  package_name                  
-------+------------------------------------------------
 87083 | org.avaje.ebean.ebean
 87176 | opensymphony.quartz
 87226 | com.typesafe.akka.akka-remote_2.10
 87347 | javax.transaction.transaction-api
 87350 | org.wildfly.wildfly-clustering-ee-infinispan
 87353 | org.wildfly.wildfly-clustering-spi
 87399 | org.codehaus.izpack.izpack-standalone-compiler
 87408 | batik.batik-awt-util
 87409 | batik.batik-bridge
 87410 | batik.batik-css
 87411 | batik.batik-dom
 87413 | batik.batik-ext
 87415 | batik.batik-gvt
 87416 | batik.batik-parser
 87418 | batik.batik-script
 87421 | batik.batik-svg-dom
 87422 | batik.batik-svggen
 87427 | batik.batik-util
 87428 | batik.batik-xml
 87441 | org.scoverage.scalac-scoverage-runtime_2.12
 87504 | org.neo4j.neo4j-ogm-api
 87566 | net.java.dev.javacc.javacc
 87618 | org.rapidoid.rapidoid-utils
 87623 | ${project.groupId}.topia-it
 87677 | org.apache.jmeter.ApacheJMeter_http
(25 rows)

  id   |                         package_name                          
-------+---------------------------------------------------------------
 87723 | com.typesafe.akka.akka-http-spray-json-experimental_2.11
 87807 | velocity-tools.velocity-tools
 87861 | com.wuyushuo.vplus-core
 87862 | com.wuyushuo.vplus-data
 87881 | org.jruby.jruby-core
 87882 | org.jruby.jruby-stdlib
 87890 | io.cucumber.cucumber-java
 87891 | io.cucumber.cucumber-junit
 87903 | org.jboss.man.jboss-metatype
 87944 | io.iteratee.iteratee-core_2.10
 88060 | org.grails.grails-datastore-gorm-mongodb
 88170 | org.eclipse.jetty.websocket.javax-websocket-client-impl
 88238 | com.datastax.dse.dse-java-driver-core
 88423 | com.redhat.lightblue.migrator.lightblue-migrator
 88424 | com.redhat.lightblue.client.lightblue-client-http
 88445 | ${project.groupId}.tcap-ansi-api
 88457 | com.redhat.lightblue.client.lightblue-client-integration-test
 88462 | org.togglz.togglz-test-harness
 88487 | com.cedarsoft.commons.registry
 88497 | org.scala-js.scalajs-js-envs_2.12
 88552 | org.apache.camel.camel-xmlsecurity
 88604 | com.amazonaws.amazon-kinesis-client
 88728 | org.wildfly.client.wildfly-client-config
 88783 | geronimo.geronimo-core
 88878 | com.sap.cloud.lm.sl.com.sap.cloud.lm.sl.common
(25 rows)

  id   |                       package_name                        
