    id     | module_id |                                                                    fasten_uri                                                                     | is_internal_call | created_at | line_start | line_end |                                    metadata                                     
 333137431 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterCallExpresion(yqlplusParser$CallExpresionContext)%2Fjava.lang%2FVoidType                               | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137432 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitExpression(yqlplusParser$ExpressionContext)%2Fjava.lang%2FVoidType                                      | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137433 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterArray_parameter(yqlplusParser$Array_parameterContext)%2Fjava.lang%2FVoidType                           | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137434 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitEqualityOp(yqlplusParser$EqualityOpContext)%2Fjava.lang%2FVoidType                                      | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137435 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterArrayType(yqlplusParser$ArrayTypeContext)%2Fjava.lang%2FVoidType                                       | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137436 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitEqualityExpression(yqlplusParser$EqualityExpressionContext)%2Fjava.lang%2FVoidType                      | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137437 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterArrayLiteral(yqlplusParser$ArrayLiteralContext)%2Fjava.lang%2FVoidType                                 | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137438 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitDereferencedExpression(yqlplusParser$DereferencedExpressionContext)%2Fjava.lang%2FVoidType              | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137439 |  39446449 | /com.yahoo.search.yql/yqlplusListener.enterArguments(yqlplusParser$ArgumentsContext)%2Fjava.lang%2FVoidType                                       | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
 333137440 |  39446449 | /com.yahoo.search.yql/yqlplusListener.exitDelete_statement(yqlplusParser$Delete_statementContext)%2Fjava.lang%2FVoidType                          | t                |            |            |          | {"last": "notFound", "first": "notFound", "access": "public", "defined": false}
